person_id,person_num,is_participant,has_proxy,relationship,age,age_fv,phone_type,race_1,race_2,race_3,race_4,race_5,race_997,race_999,race_other,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_997,ethnicity_999,ethnicity_other,language_at_home,gender,disability,employment,participate,num_jobs,job_type,work_lon,work_lat,work_in_region,work_bg_2010,work_bg_2020,work_county,work_state,work_puma_2010,work_puma_2020,work_mode,telework_freq,commute_freq,commute_subsidy_1,commute_subsidy_2,commute_subsidy_3,commute_subsidy_4,commute_subsidy_5,commute_subsidy_6,commute_subsidy_7,commute_subsidy_8,commute_subsidy_9,commute_subsidy_10,commute_subsidy_11,commute_subsidy_996,commute_subsidy_997,commute_subsidy_998,commute_subsidy_other,commute_subsidy_use_1,commute_subsidy_use_2,commute_subsidy_use_3,commute_subsidy_use_4,commute_subsidy_use_5,commute_subsidy_use_6,commute_subsidy_use_7,commute_subsidy_use_8,commute_subsidy_use_9,commute_subsidy_use_10,commute_subsidy_use_11,commute_subsidy_use_996,industry,industry_other,education,student,school_lon,school_lat,school_in_region,school_bg_2010,school_bg_2020,school_county,school_state,school_puma_2010,school_puma_2020,school_attend,school_freq,remote_class_freq,school_mode,school_type,second_home,second_home_lon,second_home_lat,second_home_in_region,second_home_bg_2010,second_home_county,second_home_state,second_home_puma_2010,second_home_bg_2020,second_home_puma_2020,can_drive,vehicle,home_vehicle_park_1,home_vehicle_park_2,home_vehicle_park_3,home_vehicle_park_pay,transit_freq,transit_pass_cost,transit_pass_ownership,transit_cost,share_1,share_2,share_3,share_4,share_5,share_6,share_7,share_8,share_996,tnc_freq,bikeshare_freq,carshare_freq,peerrent_freq,scootshare_freq,vanpool_freq,mopedshare_freq,bike_freq,bike_store_1,bike_store_2,bike_store_3,bike_store_4,bike_store_5,bike_store_6,bike_store_7,bike_store_997,micromobility_devices_1,micromobility_devices_2,micromobility_devices_3,micromobility_devices_4,micromobility_devices_5,micromobility_devices_6,micromobility_devices_7,micromobility_devices_997,micromobility_devices_999,barriers_1,barriers_2,barriers_3,barriers_4,barriers_5,barriers_997,barriers_999,ev_purchase,ev_typical_charge_1,ev_typical_charge_2,ev_typical_charge_3,ev_typical_charge_4,ev_typical_charge_5,ev_typical_charge_6,ev_typical_charge_997,hh_id,person_weight
2200050902,2,1,0,1,5,5,1,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,1,1,1,2,,,995,,,,,,,100,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,9,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,7,1,0,0,0,7,995,0,,1,0,0,0,0,1,0,0,0,7,995,995,995,7,995,995,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,995,995,995,995,995,995,995,22000509,543.253048017671
2200059901,1,1,0,0,8,10,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,8,1,0,0,0,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,995,995,995,995,995,995,995,22000599,14.6625678933944
2200059902,2,1,0,1,8,9,1,0,0,0,0,0,0,1,,0,0,0,0,0,1,,0,1,0,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,3,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,995,995,995,995,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22000599,14.6625678933944
2200063901,1,1,0,0,8,10,1,0,0,1,0,0,0,0,,1,0,0,0,0,0,,1,1,0,1,0,1,1,-117.06077,32.5667,1,60730100054,60730100054,6073,6,7322,7322,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,7,,7,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,0,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,995,995,995,995,995,995,995,22000639,535.038682079184
2200063902,2,1,0,3,11,14,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,,1,1,1,5,0,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,3,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,3,995,995,995,995,995,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,22000639,535.038682079184
2200065901,1,1,0,0,6,6,995,1,0,0,0,0,0,0,,1,0,0,0,0,0,,0,1,0,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,2,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,995,995,995,995,995,7,2,1,,1,0,0,0,0,0,0,0,0,7,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,995,995,995,995,995,995,995,995,22000659,76.6298175218605
2200068301,1,1,0,0,8,10,995,0,0,0,0,0,0,1,,0,0,0,0,0,1,,0,1,0,1,1,1,5,-117.16429,32.71508,1,60730053003,60730053021,6073,6,7316,7316,100,995,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,13,,3,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,1,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,995,995,995,995,995,995,995,22000683,195.732331357094
2200070201,1,1,0,0,9,11,995,0,0,0,0,1,0,0,,1,0,0,0,0,0,,1,1,0,8,1,1,995,,,995,,,,,,,995,995,995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,5,,7,2,,,995,,,,,,,995,995,995,995,995,1,-121.90451,36.54555,0,60530116021,6053,6,5301,60530116051,5301,1,6,1,0,0,0,7,995,0,,1,0,0,0,1,0,0,0,0,7,995,995,995,995,7,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,995,995,995,995,995,995,995,22000702,292.394956971821
2200072601,1,1,0,0,8,9,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,1,1,1,1,-117.21561,32.87679,1,60730083412,60730083782,6073,6,7312,7312,100,996,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,5,,5,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,0,1,0,0,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22000726,12.5510405886068
2200073201,1,1,0,0,10,12,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,7,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,0,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,995,995,995,995,995,995,995,22000732,611.511834952396
2200073501,1,1,0,0,9,11,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,1,0,5,0,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,3,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,0,996,995,995,,1,0,0,0,0,0,0,0,0,7,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22000735,261.495898469168
2200087101,1,1,0,0,6,6,1,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,1,0,1,1,1,1,-117.21088,32.87615,1,60730083391,60730083391,6073,6,7312,7312,100,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,7,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,0,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,995,995,995,995,995,995,995,22000871,848.64745188004
2200087102,2,1,0,1,6,6,1,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,1,1,1,1,-117.00939,32.84817,1,60730166132,60730166132,6073,6,7313,7313,100,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,19,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,7,995,995,995,995,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,7,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,2,995,995,995,995,995,995,995,22000871,848.64745188004
2200087103,3,0,1,2,1,1,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,,995,1,995,995,995,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,-116.98497,32.84866,1,60730166141,60730166141,6073,6,7313,7313,995,2,995,100,2,0,,,995,,,,,,,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,22000871,848.64745188004
2200088001,1,1,0,0,7,7,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,1,0,1,1,1,1,-117.06464,33.14218,1,60730202061,60730202061,6073,6,7306,7306,100,996,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,4,,7,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,0,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,7,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22000880,32.2048231796859
2200088002,2,0,1,2,2,2,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,,995,1,995,995,995,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,-117.26431,33.25582,1,60730186121,60730186121,6073,6,7301,7301,1,2,996,101,7,1,-117.3072,33.19508,1,60730185161,6073,6,7301,60730185161,7301,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,22000880,32.2048231796859
2200088003,3,0,1,2,2,2,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,,995,2,995,995,995,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,-117.25927,33.20314,1,60730194062,60730194062,6073,6,7303,7303,1,2,996,100,6,1,-117.3072,33.19508,1,60730185161,6073,6,7301,60730185161,7301,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,22000880,32.2048231796859
2200102401,1,1,0,0,5,5,2,0,0,1,0,0,0,0,,1,0,0,0,0,0,,0,1,0,1,1,1,5,-117.22428,32.88827,1,60730083391,60730083391,6073,6,7312,7312,100,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,7,,7,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,1,1,0,6,995,0,,1,0,0,0,0,0,0,0,0,6,995,995,995,995,995,995,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22001024,12.9487254349189
2200111901,1,1,0,0,5,5,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,1,0,1,0,1,1,-117.21219,32.87585,1,60730083391,60730083391,6073,6,7312,7312,101,996,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,995,995,995,995,995,995,995,995,995,995,995,995,7,,7,2,,,995,,,,,,,995,995,995,995,995,1,-117.25918,32.98098,1,60730173044,6073,6,7309,60730173082,7309,1,997,0,1,0,1,7,2,1,,1,0,0,0,0,0,0,0,0,7,995,995,995,995,995,995,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,995,995,995,995,995,995,995,22001119,46.7480838299717
2200114301,1,1,0,0,7,8,995,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,1,0,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,7,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,0,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,995,995,995,995,995,995,995,22001143,3413.86044622613
2200114302,2,1,0,1,7,8,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,1,1,1,5,-117.23588,32.87716,1,60730083051,60730083051,6073,6,7312,7312,100,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,995,995,995,995,995,995,995,995,995,995,995,995,4,,7,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,7,1,0,0,0,996,995,995,,1,0,0,0,0,0,0,1,0,6,995,995,995,995,995,995,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,995,995,995,995,995,995,995,22001143,3413.86044622613
2200114303,3,1,0,2,4,4,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,1,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,2,4,,,995,,,,,,,995,995,1,995,7,0,,,995,,,,,,,3,995,995,995,995,995,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,995,995,995,995,995,995,995,995,22001143,3413.86044622613
2200131301,1,1,0,0,6,6,1,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,1,0,1,1,1,1,-117.00736,32.78121,1,60730150002,60730150022,6073,6,7314,7314,100,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,7,,7,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,0,7,2,1,,1,0,0,0,0,0,0,0,0,7,995,995,995,995,995,995,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,995,995,995,995,995,995,995,22001313,127.664748669738
2200131302,2,1,0,1,6,6,1,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,3,0,1,3,,,995,,,,,,,995,995,995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,995,995,995,995,995,995,995,995,995,995,995,995,997,stay at home dad,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,7,0,0,1,0,7,995,0,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,995,995,995,995,995,995,995,22001313,127.664748669738
2200131303,3,0,0,997,2,2,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,,995,995,995,995,995,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,,,995,,,,,,,995,995,995,995,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,22001313,127.664748669738
2200131304,4,0,0,997,1,1,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,,995,995,995,995,995,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,,,995,,,,,,,995,995,995,995,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,22001313,127.664748669738
2200131701,1,1,0,0,8,10,995,0,0,0,0,0,0,1,,1,0,0,0,0,0,,0,2,0,1,1,1,2,,,995,,,,,,,100,996,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,16,,4,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,7,1,0,0,0,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,995,995,995,995,995,995,995,22001317,209.776340686538
2200131702,2,1,0,1,9,11,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,,0,1,0,1,1,1,3,,,995,,,,,,,995,995,995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,995,995,995,995,995,995,995,995,995,995,995,995,9,,7,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,8,995,995,995,995,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22001317,209.776340686538
2200133401,1,1,0,0,10,12,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,1,0,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,2,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,0,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22001334,331.990515512099
2200140101,1,1,0,0,7,7,995,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,1,1,1,1,-117.16755,32.74967,1,60730004002,60730004001,6073,6,7316,7316,1,996,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,14,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,0,0,1,0,7,2,1,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,995,995,995,995,995,995,995,22001401,256.806460195765
2200143601,1,1,0,0,5,5,995,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,1,1,1,1,-117.20095,32.71404,1,60730113001,60730113001,6073,6,7310,7310,100,996,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,11,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,7,1,0,0,0,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,995,995,995,995,995,995,995,22001436,339.445227752219
2200143602,2,1,0,1,5,5,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,1,0,1,1,1,3,,,995,,,,,,,995,995,995,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,997,nonprofit,7,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,7,1,0,0,0,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,995,995,995,995,995,995,995,22001436,339.445227752219
2200144601,1,1,0,0,8,10,2,0,0,0,1,0,0,0,,1,0,0,0,0,0,,1,1,0,1,1,1,1,-116.9676,32.72401,1,60730135061,60730135063,6073,6,7319,7319,100,996,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,20,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,9,0,0,1,0,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,995,995,995,995,995,995,995,22001446,571.175532114484
2200144602,2,1,0,1,8,10,2,0,0,0,1,0,0,0,,1,0,0,0,0,0,,1,2,0,1,0,1,1,-116.97144,32.79527,1,60730162022,60730162022,6073,6,7313,7313,100,996,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,20,,5,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,995,995,995,995,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22001446,571.175532114484
2200144603,3,1,0,2,5,5,2,0,0,0,1,0,0,0,,1,0,0,0,0,0,,0,1,0,1,1,1,3,,,995,,,,,,,995,995,995,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,17,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,8,995,995,995,995,996,995,995,,1,0,0,0,0,0,0,0,0,7,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22001446,571.175532114484
2200144604,4,1,0,2,5,5,2,0,0,0,1,0,0,0,,1,0,0,0,0,0,,0,1,0,1,0,1,5,-117.06033,32.77728,1,60730029041,60730029045,6073,6,7317,7317,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,995,995,995,995,995,995,995,995,995,995,995,995,8,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,7,995,995,995,995,996,995,995,,1,0,0,0,0,0,0,0,0,7,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22001446,571.175532114484
2200149901,1,1,0,0,9,11,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,1,0,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,5,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,0,996,995,995,,1,0,0,0,0,0,0,0,0,7,995,995,995,995,995,995,996,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22001499,292.394956971821
2200154901,1,1,0,0,9,11,1,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,1,0,5,1,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,0,1,0,0,7,995,0,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22001549,1123.28151665084
2200154902,2,0,0,6,7,7,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,,995,995,995,1,995,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,,995,2,,,995,,,,,,,995,995,995,995,995,995,,,995,,,,,,,995,995,995,995,995,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,22001549,1123.28151665084
2200156301,1,1,0,0,6,6,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,1,0,1,1,2,5,-117.12693,32.82302,1,60730085111,60730085111,6073,6,7315,7315,100,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,13,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,6,1,0,0,0,996,995,995,,1,0,0,0,0,0,0,0,0,7,995,995,995,995,995,995,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22001563,3289.84711192491
2200156302,2,1,0,1,6,6,2,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,2,0,1,0,2,5,-117.0727,32.77197,1,60730028012,60730028012,6073,6,7317,7317,100,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,4,,6,2,,,995,,,,,,,995,995,995,995,995,0,,,995,,,,,,,1,8,995,995,995,995,996,995,995,,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,22001563,3289.84711192491
